product_id,product,source_product_name,financial_year,financial_year_start,calendar_year,month_number,month_name,consumption_metric_tonnes,consumption_unit,source_dataset,source_row_number,validation_status
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2010,9,SEP,858,metric_tonnes,india_petroleum_consumption.csv,1891,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2010,10,OCT,738,metric_tonnes,india_petroleum_consumption.csv,1892,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2010,11,NOV,918,metric_tonnes,india_petroleum_consumption.csv,1893,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2010,12,DEC,1013,metric_tonnes,india_petroleum_consumption.csv,1894,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2011,1,JAN,955,metric_tonnes,india_petroleum_consumption.csv,1895,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2011,2,FEB,766,metric_tonnes,india_petroleum_consumption.csv,1896,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2010-11,2010,2011,3,MAR,788,metric_tonnes,india_petroleum_consumption.csv,1897,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,4,APR,1118,metric_tonnes,india_petroleum_consumption.csv,1898,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,5,MAY,1251,metric_tonnes,india_petroleum_consumption.csv,1899,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,6,JUN,1242,metric_tonnes,india_petroleum_consumption.csv,1900,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,7,JUL,1156,metric_tonnes,india_petroleum_consumption.csv,1901,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,8,AUG,1168,metric_tonnes,india_petroleum_consumption.csv,1902,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,9,SEP,1128,metric_tonnes,india_petroleum_consumption.csv,1903,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,10,OCT,1189,metric_tonnes,india_petroleum_consumption.csv,1904,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,11,NOV,1193,metric_tonnes,india_petroleum_consumption.csv,1905,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2010,12,DEC,1202,metric_tonnes,india_petroleum_consumption.csv,1906,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2011,1,JAN,1141,metric_tonnes,india_petroleum_consumption.csv,1907,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2011,2,FEB,1136,metric_tonnes,india_petroleum_consumption.csv,1908,VALID
product-8d171ab9b604e34124ea,MS,MS,2010-11,2010,2011,3,MAR,1269,metric_tonnes,india_petroleum_consumption.csv,1909,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,4,APR,393,metric_tonnes,india_petroleum_consumption.csv,1910,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,5,MAY,421,metric_tonnes,india_petroleum_consumption.csv,1911,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,6,JUN,401,metric_tonnes,india_petroleum_consumption.csv,1912,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,7,JUL,401,metric_tonnes,india_petroleum_consumption.csv,1913,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,8,AUG,403,metric_tonnes,india_petroleum_consumption.csv,1914,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,9,SEP,398,metric_tonnes,india_petroleum_consumption.csv,1915,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,10,OCT,434,metric_tonnes,india_petroleum_consumption.csv,1916,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,11,NOV,431,metric_tonnes,india_petroleum_consumption.csv,1917,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2010,12,DEC,452,metric_tonnes,india_petroleum_consumption.csv,1918,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2011,1,JAN,446,metric_tonnes,india_petroleum_consumption.csv,1919,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2011,2,FEB,421,metric_tonnes,india_petroleum_consumption.csv,1920,VALID
product-198fc08108a024c9da45,ATF,ATF,2010-11,2010,2011,3,MAR,477,metric_tonnes,india_petroleum_consumption.csv,1921,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,4,APR,749,metric_tonnes,india_petroleum_consumption.csv,1922,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,5,MAY,752,metric_tonnes,india_petroleum_consumption.csv,1923,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,6,JUN,709,metric_tonnes,india_petroleum_consumption.csv,1924,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,7,JUL,764,metric_tonnes,india_petroleum_consumption.csv,1925,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,8,AUG,759,metric_tonnes,india_petroleum_consumption.csv,1926,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,9,SEP,730,metric_tonnes,india_petroleum_consumption.csv,1927,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,10,OCT,753,metric_tonnes,india_petroleum_consumption.csv,1928,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,11,NOV,745,metric_tonnes,india_petroleum_consumption.csv,1929,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2010,12,DEC,737,metric_tonnes,india_petroleum_consumption.csv,1930,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2011,1,JAN,763,metric_tonnes,india_petroleum_consumption.csv,1931,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2011,2,FEB,750,metric_tonnes,india_petroleum_consumption.csv,1932,VALID
product-cdf634489bfbff660916,SKO,SKO,2010-11,2010,2011,3,MAR,717,metric_tonnes,india_petroleum_consumption.csv,1933,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,4,APR,5392,metric_tonnes,india_petroleum_consumption.csv,1934,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,5,MAY,5295,metric_tonnes,india_petroleum_consumption.csv,1935,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,6,JUN,5198,metric_tonnes,india_petroleum_consumption.csv,1936,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,7,JUL,4839,metric_tonnes,india_petroleum_consumption.csv,1937,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,8,AUG,4318,metric_tonnes,india_petroleum_consumption.csv,1938,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,9,SEP,4213,metric_tonnes,india_petroleum_consumption.csv,1939,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,10,OCT,4961,metric_tonnes,india_petroleum_consumption.csv,1940,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,11,NOV,4927,metric_tonnes,india_petroleum_consumption.csv,1941,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2010,12,DEC,5524,metric_tonnes,india_petroleum_consumption.csv,1942,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2011,1,JAN,4999,metric_tonnes,india_petroleum_consumption.csv,1943,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2011,2,FEB,4919,metric_tonnes,india_petroleum_consumption.csv,1944,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2010-11,2010,2011,3,MAR,5486,metric_tonnes,india_petroleum_consumption.csv,1945,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,4,APR,29,metric_tonnes,india_petroleum_consumption.csv,1946,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,5,MAY,34,metric_tonnes,india_petroleum_consumption.csv,1947,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,6,JUN,37,metric_tonnes,india_petroleum_consumption.csv,1948,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,7,JUL,40,metric_tonnes,india_petroleum_consumption.csv,1949,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,8,AUG,44,metric_tonnes,india_petroleum_consumption.csv,1950,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,9,SEP,43,metric_tonnes,india_petroleum_consumption.csv,1951,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,10,OCT,39,metric_tonnes,india_petroleum_consumption.csv,1952,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,11,NOV,35,metric_tonnes,india_petroleum_consumption.csv,1953,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2010,12,DEC,37,metric_tonnes,india_petroleum_consumption.csv,1954,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2011,1,JAN,36,metric_tonnes,india_petroleum_consumption.csv,1955,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2011,2,FEB,36,metric_tonnes,india_petroleum_consumption.csv,1956,VALID
product-1fe5626b86832387d536,LDO,LDO,2010-11,2010,2011,3,MAR,45,metric_tonnes,india_petroleum_consumption.csv,1957,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,4,APR,192,metric_tonnes,india_petroleum_consumption.csv,1958,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,5,MAY,222,metric_tonnes,india_petroleum_consumption.csv,1959,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,6,JUN,165,metric_tonnes,india_petroleum_consumption.csv,1960,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,7,JUL,211,metric_tonnes,india_petroleum_consumption.csv,1961,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,8,AUG,161,metric_tonnes,india_petroleum_consumption.csv,1962,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,9,SEP,200,metric_tonnes,india_petroleum_consumption.csv,1963,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,10,OCT,194,metric_tonnes,india_petroleum_consumption.csv,1964,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,11,NOV,237,metric_tonnes,india_petroleum_consumption.csv,1965,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2010,12,DEC,178,metric_tonnes,india_petroleum_consumption.csv,1966,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2011,1,JAN,184,metric_tonnes,india_petroleum_consumption.csv,1967,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2011,2,FEB,194,metric_tonnes,india_petroleum_consumption.csv,1968,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2010-11,2010,2011,3,MAR,292,metric_tonnes,india_petroleum_consumption.csv,1969,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,4,APR,913,metric_tonnes,india_petroleum_consumption.csv,1970,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,5,MAY,881,metric_tonnes,india_petroleum_consumption.csv,1971,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,6,JUN,965,metric_tonnes,india_petroleum_consumption.csv,1972,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,7,JUL,916,metric_tonnes,india_petroleum_consumption.csv,1973,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,8,AUG,941,metric_tonnes,india_petroleum_consumption.csv,1974,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,9,SEP,935,metric_tonnes,india_petroleum_consumption.csv,1975,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,10,OCT,921,metric_tonnes,india_petroleum_consumption.csv,1976,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,11,NOV,843,metric_tonnes,india_petroleum_consumption.csv,1977,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2010,12,DEC,876,metric_tonnes,india_petroleum_consumption.csv,1978,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2011,1,JAN,828,metric_tonnes,india_petroleum_consumption.csv,1979,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2011,2,FEB,824,metric_tonnes,india_petroleum_consumption.csv,1980,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2010-11,2010,2011,3,MAR,947,metric_tonnes,india_petroleum_consumption.csv,1981,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,4,APR,531,metric_tonnes,india_petroleum_consumption.csv,1982,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,5,MAY,516,metric_tonnes,india_petroleum_consumption.csv,1983,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,6,JUN,396,metric_tonnes,india_petroleum_consumption.csv,1984,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,7,JUL,196,metric_tonnes,india_petroleum_consumption.csv,1985,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,8,AUG,125,metric_tonnes,india_petroleum_consumption.csv,1986,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,9,SEP,167,metric_tonnes,india_petroleum_consumption.csv,1987,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,10,OCT,307,metric_tonnes,india_petroleum_consumption.csv,1988,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,11,NOV,302,metric_tonnes,india_petroleum_consumption.csv,1989,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2010,12,DEC,432,metric_tonnes,india_petroleum_consumption.csv,1990,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2011,1,JAN,424,metric_tonnes,india_petroleum_consumption.csv,1991,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2011,2,FEB,513,metric_tonnes,india_petroleum_consumption.csv,1992,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2010-11,2010,2011,3,MAR,630,metric_tonnes,india_petroleum_consumption.csv,1993,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,4,APR,464,metric_tonnes,india_petroleum_consumption.csv,1994,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,5,MAY,518,metric_tonnes,india_petroleum_consumption.csv,1995,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,6,JUN,468,metric_tonnes,india_petroleum_consumption.csv,1996,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,7,JUL,407,metric_tonnes,india_petroleum_consumption.csv,1997,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,8,AUG,347,metric_tonnes,india_petroleum_consumption.csv,1998,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,9,SEP,293,metric_tonnes,india_petroleum_consumption.csv,1999,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,10,OCT,414,metric_tonnes,india_petroleum_consumption.csv,2000,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,11,NOV,350,metric_tonnes,india_petroleum_consumption.csv,2001,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2010,12,DEC,357,metric_tonnes,india_petroleum_consumption.csv,2002,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2011,1,JAN,450,metric_tonnes,india_petroleum_consumption.csv,2003,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2011,2,FEB,383,metric_tonnes,india_petroleum_consumption.csv,2004,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2010-11,2010,2011,3,MAR,531,metric_tonnes,india_petroleum_consumption.csv,2005,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,4,APR,395,metric_tonnes,india_petroleum_consumption.csv,2006,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,5,MAY,399,metric_tonnes,india_petroleum_consumption.csv,2007,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,6,JUN,393,metric_tonnes,india_petroleum_consumption.csv,2008,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,7,JUL,404,metric_tonnes,india_petroleum_consumption.csv,2009,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,8,AUG,385,metric_tonnes,india_petroleum_consumption.csv,2010,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,9,SEP,331,metric_tonnes,india_petroleum_consumption.csv,2011,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,10,OCT,471,metric_tonnes,india_petroleum_consumption.csv,2012,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,11,NOV,331,metric_tonnes,india_petroleum_consumption.csv,2013,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2010,12,DEC,460,metric_tonnes,india_petroleum_consumption.csv,2014,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2011,1,JAN,370,metric_tonnes,india_petroleum_consumption.csv,2015,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2011,2,FEB,305,metric_tonnes,india_petroleum_consumption.csv,2016,VALID
product-896a0734e71eaafd55e7,Others,Others,2010-11,2010,2011,3,MAR,327,metric_tonnes,india_petroleum_consumption.csv,2017,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,4,APR,1154,metric_tonnes,india_petroleum_consumption.csv,2018,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,5,MAY,1211,metric_tonnes,india_petroleum_consumption.csv,2019,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,6,JUN,1214,metric_tonnes,india_petroleum_consumption.csv,2020,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,7,JUL,1248,metric_tonnes,india_petroleum_consumption.csv,2021,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,8,AUG,1272,metric_tonnes,india_petroleum_consumption.csv,2022,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,9,SEP,1282,metric_tonnes,india_petroleum_consumption.csv,2023,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,10,OCT,1237,metric_tonnes,india_petroleum_consumption.csv,2024,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,11,NOV,1323,metric_tonnes,india_petroleum_consumption.csv,2025,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2011,12,DEC,1412,metric_tonnes,india_petroleum_consumption.csv,2026,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2012,1,JAN,1317,metric_tonnes,india_petroleum_consumption.csv,2027,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2012,2,FEB,1337,metric_tonnes,india_petroleum_consumption.csv,2028,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2011-12,2011,2012,3,MAR,1344,metric_tonnes,india_petroleum_consumption.csv,2029,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,4,APR,1010,metric_tonnes,india_petroleum_consumption.csv,2030,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,5,MAY,961,metric_tonnes,india_petroleum_consumption.csv,2031,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,6,JUN,850,metric_tonnes,india_petroleum_consumption.csv,2032,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,7,JUL,960,metric_tonnes,india_petroleum_consumption.csv,2033,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,8,AUG,904,metric_tonnes,india_petroleum_consumption.csv,2034,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,9,SEP,984,metric_tonnes,india_petroleum_consumption.csv,2035,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,10,OCT,992,metric_tonnes,india_petroleum_consumption.csv,2036,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,11,NOV,1039,metric_tonnes,india_petroleum_consumption.csv,2037,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2011,12,DEC,860,metric_tonnes,india_petroleum_consumption.csv,2038,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2012,1,JAN,865,metric_tonnes,india_petroleum_consumption.csv,2039,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2012,2,FEB,851,metric_tonnes,india_petroleum_consumption.csv,2040,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2011-12,2011,2012,3,MAR,947,metric_tonnes,india_petroleum_consumption.csv,2041,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,4,APR,1202,metric_tonnes,india_petroleum_consumption.csv,2042,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,5,MAY,1351,metric_tonnes,india_petroleum_consumption.csv,2043,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,6,JUN,1249,metric_tonnes,india_petroleum_consumption.csv,2044,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,7,JUL,1212,metric_tonnes,india_petroleum_consumption.csv,2045,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,8,AUG,1222,metric_tonnes,india_petroleum_consumption.csv,2046,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,9,SEP,1197,metric_tonnes,india_petroleum_consumption.csv,2047,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,10,OCT,1252,metric_tonnes,india_petroleum_consumption.csv,2048,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,11,NOV,1164,metric_tonnes,india_petroleum_consumption.csv,2049,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2011,12,DEC,1339,metric_tonnes,india_petroleum_consumption.csv,2050,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2012,1,JAN,1164,metric_tonnes,india_petroleum_consumption.csv,2051,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2012,2,FEB,1226,metric_tonnes,india_petroleum_consumption.csv,2052,VALID
product-8d171ab9b604e34124ea,MS,MS,2011-12,2011,2012,3,MAR,1415,metric_tonnes,india_petroleum_consumption.csv,2053,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,4,APR,452,metric_tonnes,india_petroleum_consumption.csv,2054,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,5,MAY,459,metric_tonnes,india_petroleum_consumption.csv,2055,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,6,JUN,443,metric_tonnes,india_petroleum_consumption.csv,2056,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,7,JUL,450,metric_tonnes,india_petroleum_consumption.csv,2057,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,8,AUG,440,metric_tonnes,india_petroleum_consumption.csv,2058,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,9,SEP,445,metric_tonnes,india_petroleum_consumption.csv,2059,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,10,OCT,472,metric_tonnes,india_petroleum_consumption.csv,2060,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,11,NOV,479,metric_tonnes,india_petroleum_consumption.csv,2061,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2011,12,DEC,482,metric_tonnes,india_petroleum_consumption.csv,2062,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2012,1,JAN,480,metric_tonnes,india_petroleum_consumption.csv,2063,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2012,2,FEB,459,metric_tonnes,india_petroleum_consumption.csv,2064,VALID
product-198fc08108a024c9da45,ATF,ATF,2011-12,2011,2012,3,MAR,476,metric_tonnes,india_petroleum_consumption.csv,2065,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,4,APR,749,metric_tonnes,india_petroleum_consumption.csv,2066,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,5,MAY,732,metric_tonnes,india_petroleum_consumption.csv,2067,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,6,JUN,675,metric_tonnes,india_petroleum_consumption.csv,2068,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,7,JUL,689,metric_tonnes,india_petroleum_consumption.csv,2069,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,8,AUG,671,metric_tonnes,india_petroleum_consumption.csv,2070,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,9,SEP,657,metric_tonnes,india_petroleum_consumption.csv,2071,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,10,OCT,672,metric_tonnes,india_petroleum_consumption.csv,2072,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,11,NOV,679,metric_tonnes,india_petroleum_consumption.csv,2073,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2011,12,DEC,681,metric_tonnes,india_petroleum_consumption.csv,2074,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2012,1,JAN,687,metric_tonnes,india_petroleum_consumption.csv,2075,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2012,2,FEB,677,metric_tonnes,india_petroleum_consumption.csv,2076,VALID
product-cdf634489bfbff660916,SKO,SKO,2011-12,2011,2012,3,MAR,660,metric_tonnes,india_petroleum_consumption.csv,2077,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2011-12,2011,2011,4,APR,5474,metric_tonnes,india_petroleum_consumption.csv,2078,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2011-12,2011,2011,5,MAY,5853,metric_tonnes,india_petroleum_consumption.csv,2079,VALID
