date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2023/02/08 00:00:00+00,2023,2,8,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,2,3,5,0.0,37068.7746478033,0.0,0.0,9561.93322497883,37068.7746478033,46630.7078727821,1411.45086051434,479.444834727855,0.0,0.0,0.0,1890.89569524219,1890.89569524219,763036
2022/09/14 00:00:00+00,2022,9,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,1,4,5,1049.5753279186,72339.2842422254,3959.86037031007,0.0,2857.32444243565,77348.7199404541,80206.0443828897,2241.89918386505,0.0,0.0,0.0,0.0,2241.89918386505,2241.89918386505,763037
2023/04/02 00:00:00+00,2023,4,2,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,2,0,0,4,4,3581.72273776728,0.0,884.704758554752,0.0,0.0,4466.42749632203,4466.42749632203,3400.67275188746,0.0,0.0,0.0,0.0,3400.67275188746,3400.67275188746,763038
2023/08/29 00:00:00+00,2023,8,29,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,3,1,0,0,6,6,2404.93973629144,82553.0219409224,20.3400567839113,0.0,0.0,84978.3017339978,84978.3017339978,3381.46994034693,2210.68177647226,81.6900454904719,0.0,0.0,5673.84176230967,5673.84176230967,763039
2022/12/22 00:00:00+00,2022,12,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,1,4,5,4362.14819792697,34697.8098074747,0.0,0.0,1472.52517506771,39059.9580054017,40532.4831804694,0.0,11425.372983202,0.0,0.0,0.0,11425.372983202,11425.372983202,763040
2023/02/09 00:00:00+00,2023,2,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,2,0,0,4,4,0.0,0.0,635.508761767565,0.0,0.0,635.508761767565,635.508761767565,6544.14021018262,0.0,904.746723597678,0.0,0.0,7448.8869337803,7448.8869337803,763041
2022/09/15 00:00:00+00,2022,9,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,2,2,4,0.0,47166.7793498558,0.0,0.0,9246.48887479455,47166.7793498558,56413.2682246504,791.482054756121,0.0,0.0,0.0,0.0,791.482054756121,791.482054756121,763042
2023/04/03 00:00:00+00,2023,4,3,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,0,2,2,4374.21437470978,0.0,0.0,0.0,0.0,4374.21437470978,4374.21437470978,4722.06019811039,0.0,0.0,0.0,0.0,4722.06019811039,4722.06019811039,763043
2022/12/23 00:00:00+00,2022,12,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,16045.9444086056,44828.3011076379,18.3768549629939,0.0,0.0,60892.6223712065,60892.6223712065,623.383383249045,0.0,68.7163965609079,0.0,0.0,692.099779809953,692.099779809953,763044
2023/02/10 00:00:00+00,2023,2,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,2,3,0,1,8,9,1475.0350531626,24749.9564520806,2841.60797626487,0.0,0.0,29066.5994815081,29066.5994815081,726.277714273143,0.0,97.3956418439268,0.0,1976.80377466583,823.67335611707,2800.4771307829,763045
2022/09/16 00:00:00+00,2022,9,16,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,1893.43759531668,30708.3965452957,20.3400567839113,0.0,0.0,32622.1741973963,32622.1741973963,0.0,0.0,81.6900454904719,0.0,0.0,81.6900454904719,81.6900454904719,763046
2023/04/04 00:00:00+00,2023,4,4,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,22315.1107422253,29320.1139076379,0.0,0.0,0.0,51635.2246498632,51635.2246498632,0.0,479.444834727855,0.0,0.0,0.0,479.444834727855,479.444834727855,763047
2022/12/24 00:00:00+00,2022,12,24,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,1,0,0,5,5,0.0,80080.299928116,0.0,0.0,0.0,80080.299928116,80080.299928116,3560.27896001879,0.0,0.0,0.0,0.0,3560.27896001879,3560.27896001879,763048
2023/02/11 00:00:00+00,2023,2,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,1,2,3,2532.14740984868,0.0,20.3400567839113,0.0,4151.6504696396,2552.48746663259,6704.13793627218,1158.77356802241,0.0,81.6900454904719,0.0,0.0,1240.46361351288,1240.46361351288,763049
2022/09/17 00:00:00+00,2022,9,17,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,0,4,4,7064.4404568773,11806.2706900393,0.0,0.0,0.0,18870.7111469166,18870.7111469166,1477.27793114281,782.696025693829,0.0,0.0,0.0,2259.97395683664,2259.97395683664,763050
2023/08/30 00:00:00+00,2023,8,30,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,2,0,0,4,4,0.0,48702.6713657648,6701.21651524094,0.0,0.0,55403.8878810057,55403.8878810057,4990.41428991822,0.0,904.746723597678,0.0,0.0,5895.1610135159,5895.1610135159,763051
2023/04/05 00:00:00+00,2023,4,5,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,0.0,46762.0150142177,0.0,0.0,0.0,46762.0150142177,46762.0150142177,6384.63449300927,0.0,0.0,0.0,0.0,6384.63449300927,6384.63449300927,763052
2022/12/25 00:00:00+00,2022,12,25,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,1,2,3,0.0,22645.2276818505,0.0,0.0,1161.645288182,22645.2276818505,23806.8729700325,2371.43068116224,0.0,0.0,0.0,0.0,2371.43068116224,2371.43068116224,763053
2023/02/12 00:00:00+00,2023,2,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,0,4,4,1716.34018637325,64910.8912838885,0.0,0.0,0.0,66627.2314702617,66627.2314702617,738.675743020626,0.0,0.0,0.0,0.0,738.675743020626,738.675743020626,763054
2022/09/18 00:00:00+00,2022,9,18,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,2,0,1,5,6,1720.91793690005,0.0,0.0,0.0,3895.03446748292,1720.91793690005,5615.95240438297,4597.3772767175,779.011864321936,2213.60883760958,0.0,0.0,7589.99797864901,7589.99797864901,763055
2023/08/31 00:00:00+00,2023,8,31,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,0,3,3,2180.89492189728,0.0,0.0,0.0,0.0,2180.89492189728,2180.89492189728,7257.72502025477,586.410205031818,0.0,0.0,0.0,7844.13522528659,7844.13522528659,763056
2023/04/06 00:00:00+00,2023,4,6,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,5,0,0,8,8,0.0,47631.0206960866,902.521200906855,0.0,0.0,48533.5418969935,48533.5418969935,6516.91074820343,0.0,8031.68990573918,0.0,0.0,14548.6006539426,14548.6006539426,763057
2022/12/26 00:00:00+00,2022,12,26,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,0.0,39807.3881296954,0.0,0.0,0.0,39807.3881296954,39807.3881296954,2291.03422460862,0.0,0.0,0.0,0.0,2291.03422460862,2291.03422460862,763058
2023/02/13 00:00:00+00,2023,2,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,4,0,0,0,5,5,0.0,59489.2144316267,0.0,0.0,0.0,59489.2144316267,59489.2144316267,2369.90256494088,21444.4666863036,0.0,0.0,0.0,23814.3692512445,23814.3692512445,763059
2022/09/19 00:00:00+00,2022,9,19,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,1,0,0,5,5,10641.8859181112,568.646784565804,0.0,0.0,0.0,11210.532702677,11210.532702677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763060
2023/09/01 00:00:00+00,2023,9,1,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,3,0,1,5,6,0.0,48891.1287496359,0.0,0.0,6227.01970830945,48891.1287496359,55118.1484579454,677.098050631223,0.0,629.278396618347,0.0,0.0,1306.37644724957,1306.37644724957,763061
2023/04/07 00:00:00+00,2023,4,7,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,0,0,0,1,1,3996.73921200338,0.0,0.0,0.0,0.0,3996.73921200338,3996.73921200338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763062
2022/12/27 00:00:00+00,2022,12,27,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,362.398526952045,30162.8696029001,0.0,0.0,0.0,30525.2681298521,30525.2681298521,0.0,0.0,1309.53640719099,0.0,0.0,1309.53640719099,1309.53640719099,763063
2023/02/14 00:00:00+00,2023,2,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763064
2022/09/20 00:00:00+00,2022,9,20,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,0,2,2,1094.37882393473,0.0,0.0,0.0,0.0,1094.37882393473,1094.37882393473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763065
2023/09/02 00:00:00+00,2023,9,2,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,2,0,0,4,4,3288.17665320236,44734.9197523061,80.9727481662958,0.0,0.0,48104.0691536747,48104.0691536747,0.0,0.0,5236.87673895033,0.0,0.0,5236.87673895033,5236.87673895033,763066
2023/04/08 00:00:00+00,2023,4,8,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,2,0,1,5,6,1049.5753279186,41516.2033753348,0.0,0.0,13935.4444479474,42565.7787032534,56501.2231512008,2241.89918386505,0.0,4279.97436517125,0.0,0.0,6521.8735490363,6521.8735490363,763067
2022/12/28 00:00:00+00,2022,12,28,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,3,0,0,5,5,0.0,40422.3218850715,0.231284236153378,0.0,0.0,40422.5531693076,40422.5531693076,355.215437429182,0.0,3310.97961772822,0.0,0.0,3666.1950551574,3666.1950551574,763068
2023/02/15 00:00:00+00,2023,2,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,2,0,0,5,5,0.0,37827.1179511825,6.12474650986615,0.0,0.0,37833.2426976924,37833.2426976924,2126.74640198936,0.0,33.7122611531139,0.0,0.0,2160.45866314248,2160.45866314248,763069
2022/09/21 00:00:00+00,2022,9,21,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,2,0,1,5,6,0.0,35067.587519697,4509.71008653794,0.0,2150.27546538132,39577.2976062349,41727.5730716162,4957.58793400263,1075.60686044879,25.8250561977117,0.0,0.0,6059.01985064913,6059.01985064913,763070
2023/04/09 00:00:00+00,2023,4,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,0,0,0,1,1,0.0,46181.2448428753,0.0,0.0,0.0,46181.2448428753,46181.2448428753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763071
2022/12/29 00:00:00+00,2022,12,29,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,1,3,4,0.0,32935.9974851523,0.0,0.0,14908.4603666754,32935.9974851523,47844.4578518277,4055.44526093094,0.0,0.0,0.0,0.0,4055.44526093094,4055.44526093094,763072
2023/02/16 00:00:00+00,2023,2,16,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,0.0,44911.9142189293,0.0,0.0,0.0,44911.9142189293,44911.9142189293,394.335320540828,0.0,438.205063253449,0.0,0.0,832.540383794277,832.540383794277,763073
2022/09/22 00:00:00+00,2022,9,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,0.0,22969.6807478868,6.12474650986615,0.0,0.0,22975.8054943967,22975.8054943967,0.0,6944.47673525005,33.7122611531139,0.0,0.0,6978.18899640316,6978.18899640316,763074
2023/09/03 00:00:00+00,2023,9,3,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,1049.5753279186,35846.2387836044,0.0,0.0,0.0,36895.814111523,36895.814111523,2241.89918386505,0.0,5919.19734538505,0.0,0.0,8161.0965292501,8161.0965292501,763075
2022/09/23 00:00:00+00,2022,9,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,2,0,0,4,4,4778.52844614011,37805.1917323367,20.3400567839113,0.0,0.0,42604.0602352607,42604.0602352607,0.0,0.0,5984.93592145639,0.0,0.0,5984.93592145639,5984.93592145639,763076
2023/04/10 00:00:00+00,2023,4,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,0,0,0,4,4,10903.7220440742,28406.0396216315,0.0,0.0,0.0,39309.7616657057,39309.7616657057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763077
2023/09/04 00:00:00+00,2023,9,4,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,3,2,0,0,5,5,0.0,100231.607285281,542.484673730018,0.0,0.0,100774.091959011,100774.091959011,0.0,0.0,68.7163965609079,0.0,0.0,68.7163965609079,68.7163965609079,763078
2023/02/17 00:00:00+00,2023,2,17,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,1,4,5,1848.7971923874,0.0,18.3768549629939,0.0,12298.5783844984,1867.17404735039,14165.7524318488,448.785381892449,577.492838608552,68.7163965609079,0.0,0.0,1094.99461706191,1094.99461706191,763079
2022/09/24 00:00:00+00,2022,9,24,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,0,3,3,712.983666609729,18103.8368595066,0.0,0.0,0.0,18816.8205261163,18816.8205261163,729.128246990924,0.0,0.0,0.0,0.0,729.128246990924,729.128246990924,763080
2022/12/30 00:00:00+00,2022,12,30,port1331,V. O. Chidambaranar (Tuticorin),India,IND,4,0,0,0,0,4,4,23097.8077845725,0.0,0.0,0.0,0.0,23097.8077845725,23097.8077845725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763081
2023/04/11 00:00:00+00,2023,4,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,0,3,3,986.125040493265,0.0,0.0,0.0,0.0,986.125040493265,986.125040493265,375.440155150434,0.0,0.0,0.0,0.0,375.440155150434,375.440155150434,763082
2023/09/05 00:00:00+00,2023,9,5,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,0,2,0,0,5,5,0.0,0.0,9239.88074344529,0.0,0.0,9239.88074344529,9239.88074344529,4053.00949665898,0.0,904.746723597678,0.0,0.0,4957.75622025666,4957.75622025666,763083
2023/02/18 00:00:00+00,2023,2,18,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,4,1,0,0,6,6,730.948622455595,128651.285751315,0.0,0.0,0.0,129382.23437377,129382.23437377,0.0,0.0,2392.83614495973,0.0,0.0,2392.83614495973,2392.83614495973,763084
2022/09/25 00:00:00+00,2022,9,25,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,0,4,4,4841.2973860588,63681.6906939635,0.0,0.0,0.0,68522.9880800223,68522.9880800223,2302.97625070886,0.0,0.0,0.0,0.0,2302.97625070886,2302.97625070886,763085
2022/12/31 00:00:00+00,2022,12,31,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,2,0,0,6,6,0.0,85411.6855577808,6227.37491440797,0.0,0.0,91639.0604721888,91639.0604721888,3555.27070260319,0.0,81.6900454904719,0.0,0.0,3636.96074809367,3636.96074809367,763086
2023/04/12 00:00:00+00,2023,4,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,2,0,1,6,7,3929.64945083243,97598.6910454746,18.3768549629939,0.0,6243.88371431947,101546.71735127,107790.601065589,0.0,0.0,13352.4944160196,0.0,0.0,13352.4944160196,13352.4944160196,763087
2023/09/06 00:00:00+00,2023,9,6,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,0.0,73390.4794360131,1.94628450898391,0.0,0.0,73392.4257205221,73392.4257205221,997.386595207896,0.0,1330.96233793887,0.0,0.0,2328.34893314676,2328.34893314676,763088
2023/02/19 00:00:00+00,2023,2,19,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,2,0,0,6,6,4450.90118795922,35125.6377396386,0.0,0.0,0.0,39576.5389275978,39576.5389275978,4256.30524731712,0.0,0.0,0.0,0.0,4256.30524731712,4256.30524731712,763089
2022/09/26 00:00:00+00,2022,9,26,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,1811.94717367142,51169.9429688471,0.0,0.0,0.0,52981.8901425185,52981.8901425185,0.0,0.0,901.181062444721,0.0,0.0,901.181062444721,901.181062444721,763090
2023/01/01 00:00:00+00,2023,1,1,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,2,0,0,0,2,2,0.0,42282.3894369133,0.0,0.0,0.0,42282.3894369133,42282.3894369133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763091
2023/04/13 00:00:00+00,2023,4,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,4,0,0,1,6,7,0.0,91475.2281870811,0.0,0.0,12994.6357578566,91475.2281870811,104469.863944938,4470.33661000038,2061.18251828958,0.0,0.0,0.0,6531.51912828997,6531.51912828997,763092
2023/02/20 00:00:00+00,2023,2,20,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,0,2,0,1,5,6,2312.29608539916,0.0,1975.09899984578,0.0,2893.63874479445,4287.39508524495,7181.0338300394,6319.14052934533,0.0,748.707413922651,0.0,0.0,7067.84794326798,7067.84794326798,763093
2023/04/14 00:00:00+00,2023,4,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.0975515298,0.0,0.0,0.0,0.0,5395.0975515298,5395.0975515298,763094
2022/09/27 00:00:00+00,2022,9,27,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5969.71217348011,0.0,0.0,0.0,5969.71217348011,5969.71217348011,763095
2023/09/07 00:00:00+00,2023,9,7,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,3,0,1,4,5,0.0,0.0,5005.54681111694,0.0,5915.98522628985,5005.54681111694,10921.5320374068,3916.60280774577,0.0,0.0,0.0,0.0,3916.60280774577,3916.60280774577,763096
2023/01/02 00:00:00+00,2023,1,2,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,1,4,5,3787.63179737519,79056.4930269952,0.0,0.0,5351.61539589379,82844.1248243704,88195.7402202642,3952.27864532894,0.0,0.0,0.0,0.0,3952.27864532894,3952.27864532894,763097
2023/04/15 00:00:00+00,2023,4,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,2,0,0,0,5,5,10150.9811325145,52323.6929749638,0.0,0.0,0.0,62474.6741074783,62474.6741074783,7130.26771925128,0.0,0.0,0.0,0.0,7130.26771925128,7130.26771925128,763098
2023/02/21 00:00:00+00,2023,2,21,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,2,0,0,3,3,0.0,0.0,14.3396226415094,0.0,0.0,14.3396226415094,14.3396226415094,0.0,14274.7618188645,0.0,0.0,0.0,14274.7618188645,14274.7618188645,763099
2022/09/28 00:00:00+00,2022,9,28,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,1,3,4,0.0,0.0,0.231284236153378,0.0,0.0,0.231284236153378,0.231284236153378,7775.0042324937,0.0,22.665855143031,0.0,655.51746020262,7797.67008763673,8453.18754783935,763100
2023/09/08 00:00:00+00,2023,9,8,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,2,0,0,6,6,11395.578497545,47627.2520708094,213.602072231046,0.0,0.0,59236.4326405855,59236.4326405855,3246.30442930504,0.0,1330.96233793887,0.0,0.0,4577.26676724391,4577.26676724391,763101
2023/01/03 00:00:00+00,2023,1,3,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,5456.76433639857,1115.87179245578,18.3768549629939,0.0,0.0,6591.01298381735,6591.01298381735,0.0,0.0,68.7163965609079,0.0,0.0,68.7163965609079,68.7163965609079,763102
2023/04/16 00:00:00+00,2023,4,16,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,2,0,0,5,5,1268.86052419202,57891.1459258223,6686.89828533818,0.0,0.0,65846.9047353525,65846.9047353525,0.0,0.0,4378.46330421784,0.0,0.0,4378.46330421784,4378.46330421784,763103
2023/09/09 00:00:00+00,2023,9,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,5221.45650071405,5129.39446182084,20.3400567839113,0.0,0.0,10371.1910193188,10371.1910193188,0.0,0.0,81.6900454904719,0.0,0.0,81.6900454904719,81.6900454904719,763104
2022/09/29 00:00:00+00,2022,9,29,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,0.0,50893.4701732818,0.0,0.0,0.0,50893.4701732818,50893.4701732818,3555.93658169252,0.0,656.562308080596,0.0,0.0,4212.49888977311,4212.49888977311,763105
2023/02/22 00:00:00+00,2023,2,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,2,0,1,5,6,0.0,2723.5900831803,635.508761767565,0.0,1307.28106269543,3359.09884494786,4666.3799076433,5257.39590575045,0.0,1207.30818045505,0.0,0.0,6464.70408620551,6464.70408620551,763106
2023/01/04 00:00:00+00,2023,1,4,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,3,0,2,6,8,0.0,92886.6833708636,2122.80911644538,0.0,15511.2039487604,95009.492487309,110520.696436069,1053.89614244362,0.0,1082.24628899849,0.0,0.0,2136.14243144212,2136.14243144212,763107
2023/04/17 00:00:00+00,2023,4,17,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,1823.93871177167,35107.2799216694,0.0,0.0,0.0,36931.218633441,36931.218633441,4463.44090328025,0.0,0.0,0.0,0.0,4463.44090328025,4463.44090328025,763108
2023/09/10 00:00:00+00,2023,9,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,0,0,0,1,1,2860.36535758282,0.0,0.0,0.0,0.0,2860.36535758282,2860.36535758282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763109
2022/09/30 00:00:00+00,2022,9,30,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,1004.32583156817,84661.7045834952,0.0,0.0,0.0,85666.0304150634,85666.0304150634,1625.00245828554,0.0,0.0,0.0,0.0,1625.00245828554,1625.00245828554,763110
2023/02/23 00:00:00+00,2023,2,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,0,3,3,1574.60269691307,86939.4145297862,0.0,0.0,0.0,88514.0172266992,88514.0172266992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763111
2023/02/24 00:00:00+00,2023,2,24,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,0,0,1,4,5,15942.1167170608,46120.2983334499,0.0,0.0,8135.44949046887,62062.4150505107,70197.8645409795,5268.99490895495,0.0,0.0,0.0,0.0,5268.99490895495,5268.99490895495,763112
2023/02/25 00:00:00+00,2023,2,25,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,2,2,4,1049.5753279186,0.0,20.3400567839113,0.0,11480.6039857754,1069.91538470251,12550.5193704779,2241.89918386505,0.0,81.6900454904719,0.0,5916.32458023832,2323.58922935552,8239.91380959384,763113
2023/02/26 00:00:00+00,2023,2,26,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,0,0,0,1,1,0.0,29607.6336098269,0.0,0.0,0.0,29607.6336098269,29607.6336098269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763114
2023/02/27 00:00:00+00,2023,2,27,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,0,3,3,3536.47324141685,8074.06184102525,0.0,0.0,0.0,11610.5350824421,11610.5350824421,2783.77602630795,0.0,0.0,0.0,0.0,2783.77602630795,2783.77602630795,763115
2023/02/28 00:00:00+00,2023,2,28,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,3,2,0,0,5,5,0.0,126802.407242355,18.3768549629939,0.0,0.0,126820.784097318,126820.784097318,0.0,0.0,4327.18132776989,0.0,0.0,4327.18132776989,4327.18132776989,763116
2023/03/01 00:00:00+00,2023,3,1,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,1,3,4,1468.98771792683,0.0,0.0,0.0,11571.8690494948,1468.98771792683,13040.8567674216,2241.89918386505,0.0,0.0,0.0,0.0,2241.89918386505,2241.89918386505,763117
2023/03/02 00:00:00+00,2023,3,2,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,1,2,3,1059.06924960484,0.0,0.0,0.0,1371.04433711719,1059.06924960484,2430.11358672203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763118
2023/03/03 00:00:00+00,2023,3,3,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,1,0,0,5,5,4399.88923428168,0.0,0.231284236153378,0.0,0.0,4400.12051851784,4400.12051851784,467.460542962683,0.0,22.665855143031,0.0,0.0,490.126398105714,490.126398105714,763119
2023/03/04 00:00:00+00,2023,3,4,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,1,0,0,2,2,0.0,30685.0720663494,218.676381960537,0.0,0.0,30903.7484483099,30903.7484483099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763120
2023/03/05 00:00:00+00,2023,3,5,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,0,1,0,2,4,6,1049.5753279186,0.0,20.3400567839113,0.0,9393.2078911088,1069.91538470251,10463.1232758113,5342.34992225684,0.0,81.6900454904719,0.0,0.0,5424.03996774731,5424.03996774731,763121
2023/03/06 00:00:00+00,2023,3,6,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,0,0,1,1,2,0.0,34090.310161594,0.0,0.0,826.14460165341,34090.310161594,34916.4547632474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763122
2023/03/07 00:00:00+00,2023,3,7,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,0,1,0,1,4,5,4453.53990834944,0.0,6.12474650986615,0.0,0.0,4459.66465485931,4459.66465485931,0.0,0.0,33.7122611531139,0.0,4226.36209150194,33.7122611531139,4260.07435265506,763123
2023/03/08 00:00:00+00,2023,3,8,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,3,1,0,0,5,5,1049.5753279186,87187.645469004,0.0,0.0,0.0,88237.2207969226,88237.2207969226,2241.89918386505,2500.49205456311,6201.03387432096,0.0,0.0,10943.4251127491,10943.4251127491,763124
2023/03/09 00:00:00+00,2023,3,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,2,0,0,6,6,0.0,43450.896764252,653.885616730559,0.0,0.0,44104.7823809825,44104.7823809825,1033.4481107185,558.28270892852,973.463120158586,0.0,0.0,2565.1939398056,2565.1939398056,763125
2023/03/10 00:00:00+00,2023,3,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,0,3,3,4418.34318447299,0.0,0.0,0.0,0.0,4418.34318447299,4418.34318447299,1811.94717367142,0.0,0.0,0.0,0.0,1811.94717367142,1811.94717367142,763126
2023/03/11 00:00:00+00,2023,3,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,6259.91043776545,73654.4782704193,0.0,0.0,0.0,79914.3887081848,79914.3887081848,0.0,0.0,1567.41133034692,0.0,0.0,1567.41133034692,1567.41133034692,763127
